"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Uganda","UGA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15857175042.1072","16737897686.9252","17310058765.975","18751344894.2987","19952112718.2607","22251243311.7556","24269901600.8505","25507667034.7431","26758885821.6287","28914032671.8043","29822484786.1766","31368381336.9274","34107683508.2961","36315562088.6274","38787647140.2939","41243900152.5022","45691949358.8892","49535750770.8779","53849696407.9752","57512292851.0033","60754612566.0824","66460476474.2807","69010867754.4613","71486222590.7484","75136528810.8256","79034506631.0489","82813146623.4359","85406362066.3301","90790314035.0175","96636070870.9806","99488097436.1721","103006573931.445",
"Ukraine","UKR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","852496847469.326","778329621741.868","701274989173.532","601693940715.348","463906028296.177","407309492840.618","366578543556.556","355581187255.638","348825144690.165","348127494400.414","368667016570.905","401109714042.683","422527557686.333","462737856920.766","517319418425.608","533207489630.352","573578872211.32","620703220159.772","634628644741.913","538568283581.933","560606521263.664","591133120588.36","592033504807.097","592302519470.774","532604970545.165","480553554878.688","492283780388.951","503901541149.965","521479452743.261","538164207981.356","517967959519.771","535578870143.443",
"Upper middle income","UMC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11503600115676","11538821440418.8","11482663633983.4","11831751435545.2","12093432656598.8","12438094656692.2","13020493023058.2","13718550772084.9","14036073043245.3","14524920792110.7","15467389355233.7","15980539451240.3","16710278144514.2","17676906417693.4","19086535265367.1","20498966629520.5","22243999585216.3","24270836336928.3","25736694887632.7","26135830437139.9","28225470673646","30050715581652.9","31777468538551.5","33430281853029.8","34870387173761.7","36217654131726.1","37620839481735.4","39491709950297","41337996064517.6","42905648529031.5","42462578459281","45539241020899.3",
"Uruguay","URY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34411212184.2081","35628959087.489","38454901478.4848","39476858215.6713","42351303527.4804","41738226494.2822","44066367139.517","47833020600.8436","49994542231.771","49025041992.6726","48078892687.1007","46230677574.0132","42656118252.6399","42999621111.7939","45151391095.3424","48519744533.0914","50508363799.6715","53812373893.5871","57674027693.407","60121421699.2389","64812942531.2416","68158672844.9449","70570248494.2376","73842971037.4088","76234590698.07","76517223783.9927","77810210426.862","79076769218.66","79454682779.5513","79733129453.3458","74852284846.5655","78121091099.3906",
"United States","USA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10098808223531.5","10087874769929.4","10443214159179.2","10730588547523.4","11162901775675.6","11462538313203.4","11894970078941.5","12423960208036.6","12980726868978","13603087694703","14157707274140.9","14292819757755.2","14535217822898.2","14941652906464.5","15517287944091.6","16057789270912.3","16504647137018.8","16836474314079","16857046539895.2","16418782150567.4","16863543429958.6","17124910637999.3","17515476351977.9","17838089601254.7","18246185121979.6","18739994325953.2","19052478498375.3","19479620055999.9","20053369830317.9","20513482184099.1","19945709509030.8","21131578628407.8",
"Uzbekistan","UZB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74633363994.7011","74266167840.5315","65948357044.2663","64431544828.6444","61081104502.541","60531374558.3254","61560407928.0319","64761549138.5236","67546295751.6075","70450786470.8554","73152574131.5464","76198528994.0797","79226268546.4022","82579621282.265","88730977771.3084","94897787112.1301","101969018354.113","111628548872.137","121707670290.988","131506273681.522","141497026172.169","152144875337.799","162950881257.158","174840674385.954","186858939872.079","200347863521.283","212232800909.809","221561015372.149","233425600850.828","246753344170.938","251407717426.269","270062447215.258",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731140342.745879","739442991.06995","786604226.011518","820040653.915946","809809635.119526","872704717.125946","883944385.929788","914927970.287444","952350307.771106","978161960.186882","994194346.786596","1011575160.75908","1065614791.29956","1136918664.41521","1183699443.10744","1213156482.4751","1298040147.06435","1341173613.54454","1346600549.29963","1328041786.63614","1268672104.40013","1260980441.64727","1275722717.62546","1307137187.62757","1322113786.39856","1358937616.39368","1415327616.95638","1438954595.93388","1482876425.39628","1488867400.27258","1409769142.45886","1428830832.00343",
"Venezuela, RB","VEN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140475981684.954","148849535715.99","161719137217.319","174774287585.896","190222553575.301","208370698587.346","227832558291.915","246405660149.707","260609604689.68","273050030588.654","291582800117.461","309640211844.326","329212015340.982","351924561301.786","378447041285.354","407009377007.509","435410307415.02","466452904805.817","492862401069.1","519466608505.643","552833186228.631","588287360787.326","620669906937.401","655138811738.54","697213442167.643","745928907792.47","795831620448.521","851063829337.698","914595669793.043","981903335145.615","1010038910610.24","1035911573862.9",
"Vanuatu","VUT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418560286.984634","431735051.640915","442897188.932619","446154467.430554","486671834.112183","491557751.859085","502997949.510369","527679116.665453","533889131.362735","535689903.215252","567428507.115862","548149655.518328","519655089.14615","541939640.821046","563548903.051248","593447012.190829","643656768.54924","662167643.915553","699255599.495698","720494114.579794","729564178.689897","752471055.931472","760071372.426653","763593470.314664","787546384.147039","790432915.498868","827494389.140005","879769736.741009","905285084.974832","934627073.395254","884192220.555278","888164511.406418",
"World","WLD","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51333924251043.8","52037903922858.1","52871375237213.2","53733938968636.5","55244466235928.7","56979774022733.9","59136255103938.9","61430063407868.7","62947745468564.3","65163503338245.2","68253129295419.3","69828647562721.5","71708118012303.1","74358546712922","78130025101726.1","81665621418212.4","85814509431368.7","90208635642325.5","92653242750407.4","91987114206152","96657683257484.7","100376850086527","103578614080394","106916904460640","110586969849672","114281320600898","117998588111605","122435391207440","126871343905790","130444531666846","126510445953679","134080346205162",
"Samoa","WSM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614869263.215491","600727194.183249","599525817.01794","624106321.619138","608240911.815871","648832739.74146","695412239.807384","699886696.041428","715248437.169545","730879722.374759","768103753.283317","824867611.978946","871488792.852965","916916269.759043","945223861.170769","1007979197.91263","1029470596.02515","1034473643.47939","1071260609.06594","1065457830.28936","1130714138.28812","1174236206.8241","1130412182.62535","1131625038.89392","1139092901.49908","1182952099.63456","1277397373.18738","1295361187.62091","1287464055.66227","1344780139.02599","1302978401.33962","1210667749.90863",
"Kosovo","XKX","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12288387592.4733","12907093632.2606","13544694254.3538","14400703520.4417","14647271671.1688","15429569001.2151","15946275073.1071","16889699832.0987","17830752781.5528","18691209711.5713","19327950257.4467","20247348113.4066","19166083982.736","21225596927.7227",
"Yemen, Rep.","YEM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414406277318.956","410186606254.968","401420783753.487","406372541698.859","419376463045.298","432377133401.984","450969350126.457","462694553236.344","465008026004.106","476168218616.409","496167283801.528","509563800465.117","528419568909.918","544003060782.332","568780006082.761","598794822615.523","632350125561.164","666247089971.937","687507327004.33","676932851503.589","697509801974.927","719610792599.171","736854339454.923","755168618329.594","765845392014.537","775968813043.715","781125531699.056","790170550983.232","802199549491.678","804633849971.876","753600180188.093","790625285635.559",
"Zambia","ZMB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17602159796.417","17595799540.4461","17291229944.5914","18466562230.3804","16873739624.6112","17362684728.8697","18442391350.4631","19145785539.2297","19071931409.4308","19958812408.2677","20736671783.489","21839213306.6671","22823291376.9763","24408363024.9918","26124855554.05","28015145342.9829","30229376829.1591","32754266255.9164","35300548789.7578","38555382377.3563","42525901758.0453","44892299080.9795","48303033348.0076","50745829681.768","53129864884.5198","54681456235.742","56746599390.2726","58735190955.7239","61104858650.0311","61985566659.9559","60259234495.8438","63030396424.1151",
"Zimbabwe","ZWE","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27355625917.0491","28868879609.8136","26266185538.7265","26542363617.8692","28993603670.8889","29039421012.3282","32048107366.0939","32907187066.5382","33856629109.5784","33579742475.6402","32552474436.0222","33021104869.7065","30084199999.2411","24971367728.1507","23521146052.5402","22177833712.7507","21410149066.0225","20627966344.704","16983222042.266","19024530601.2968","23105684495.3451","26483783456.2969","30653622607.7136","31633536429.5565","32103149760.5796","32752805149.4026","33047893314.8385","34396334576.5751","36119545117.2004","33832294280.1894","31187640533.6222","33828615203.9706",
